Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4324
Event count: 4706082684

Overhead  Symbol
0.05%     libopusV2JNI.so[+15f40]
0.05%     libopusV2JNI.so[+14188]
0.05%     libopusV2JNI.so[+1378c]
0.05%     libopusV2JNI.so[+17114]
0.05%     libopusV2JNI.so[+170a8]
0.05%     libopusV2JNI.so[+afdc]
0.05%     libopusV2JNI.so[+16b6c]
0.05%     libopusV2JNI.so[+11738]
0.05%     libopusV2JNI.so[+bd6c]
0.04%     libopusV2JNI.so[+170f4]
0.04%     libopusV2JNI.so[+17030]
0.04%     libopusV2JNI.so[+15c18]
0.04%     libopusV2JNI.so[+135b4]
0.04%     libopusV2JNI.so[+14170]
0.04%     libopusV2JNI.so[+17120]
0.04%     libopusV2JNI.so[+15f8c]
0.04%     libopusV2JNI.so[+11664]
0.04%     libopusV2JNI.so[+15204]
0.04%     libopusV2JNI.so[+17038]
0.04%     libopusV2JNI.so[+117a4]
0.04%     libopusV2JNI.so[+af3c]
0.04%     libopusV2JNI.so[+b8b4]
0.04%     libopusV2JNI.so[+af94]
0.04%     libopusV2JNI.so[+1325c]
0.04%     libopusV2JNI.so[+16fe8]
0.04%     libopusV2JNI.so[+13c10]
0.04%     libopusV2JNI.so[+169fc]
0.04%     libopusV2JNI.so[+f7b4]
0.04%     libopusV2JNI.so[+14548]
0.04%     libopusV2JNI.so[+13df0]
