Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4394
Event count: 4726320969

Overhead  Symbol
0.06%     libopusV2JNI.so[+e580]
0.06%     libopusV2JNI.so[+16f64]
0.06%     libopusV2JNI.so[+14b4c]
0.06%     libopusV2JNI.so[+170d8]
0.06%     libopusV2JNI.so[+1524c]
0.06%     libopusV2JNI.so[+14aa8]
0.06%     libopusV2JNI.so[+11db4]
0.06%     libopusV2JNI.so[+11a20]
0.06%     libopusV2JNI.so[+17148]
0.06%     libopusV2JNI.so[+14f80]
0.06%     libopusV2JNI.so[+11594]
0.06%     libopusV2JNI.so[+13a28]
0.06%     libopusV2JNI.so[+16d88]
0.06%     libopusV2JNI.so[+11404]
0.06%     libopusV2JNI.so[+17120]
0.06%     libopusV2JNI.so[+16f50]
0.06%     libopusV2JNI.so[+13524]
0.06%     libopusV2JNI.so[+16fc0]
0.06%     libopusV2JNI.so[+151f8]
0.06%     libopusV2JNI.so[+117a0]
0.06%     libopusV2JNI.so[+1384c]
0.06%     libopusV2JNI.so[+11d98]
0.06%     libopusV2JNI.so[+152bc]
0.06%     libopusV2JNI.so[+1537c]
0.06%     libopusV2JNI.so[+affc]
0.06%     libopusV2JNI.so[+12d44]
0.06%     libopusV2JNI.so[+150d8]
0.06%     libopusV2JNI.so[+113f8]
0.06%     libopusV2JNI.so[+15444]
0.06%     libopusV2JNI.so[+154a0]
0.06%     libopusV2JNI.so[+142f8]
0.06%     libopusV2JNI.so[+17178]
0.06%     libopusV2JNI.so[+15034]
0.06%     libopusV2JNI.so[+15c94]
0.06%     libopusV2JNI.so[+13b58]
0.06%     libopusV2JNI.so[+15124]
0.06%     libopusV2JNI.so[+16e2c]
0.06%     libopusV2JNI.so[+17324]
0.06%     libopusV2JNI.so[+169ec]
0.06%     libopusV2JNI.so[+151cc]
0.06%     libopusV2JNI.so[+15370]
0.06%     libopusV2JNI.so[+15210]
0.06%     libopusV2JNI.so[+11790]
0.06%     libopusV2JNI.so[+13bc4]
0.06%     libopusV2JNI.so[+17138]
0.06%     libopusV2JNI.so[+15938]
0.05%     libopusV2JNI.so[+15948]
0.05%     libopusV2JNI.so[+16da4]
0.05%     libopusV2JNI.so[+af58]
0.05%     libopusV2JNI.so[+17234]
0.05%     libopusV2JNI.so[+12c1c]
0.05%     libopusV2JNI.so[+143dc]
0.05%     libopusV2JNI.so[+16ff4]
0.05%     libopusV2JNI.so[+134e8]
0.05%     libopusV2JNI.so[+14bb8]
0.05%     libopusV2JNI.so[+b01c]
0.05%     libopusV2JNI.so[+12480]
0.05%     libopusV2JNI.so[+1710c]
0.05%     libopusV2JNI.so[+16d08]
0.05%     libopusV2JNI.so[+14430]
0.05%     libopusV2JNI.so[+15f20]
0.05%     libopusV2JNI.so[+13ee8]
0.05%     libopusV2JNI.so[+1212c]
0.05%     libopusV2JNI.so[+150a0]
0.05%     libopusV2JNI.so[+13bac]
0.05%     libopusV2JNI.so[+17038]
0.05%     libopusV2JNI.so[+13fd4]
0.05%     libopusV2JNI.so[+14bc8]
0.05%     libopusV2JNI.so[+13548]
0.05%     libopusV2JNI.so[+ae68]
0.05%     libopusV2JNI.so[+e400]
0.05%     libopusV2JNI.so[+16c88]
0.05%     libopusV2JNI.so[+13e2c]
0.05%     libopusV2JNI.so[+e600]
0.05%     libopusV2JNI.so[+11770]
0.05%     libopusV2JNI.so[+1439c]
0.05%     libopusV2JNI.so[+13ba8]
0.05%     libopusV2JNI.so[+116f0]
0.05%     libopusV2JNI.so[+fd48]
0.05%     libopusV2JNI.so[+16c50]
0.05%     libopusV2JNI.so[+14a68]
0.05%     libopusV2JNI.so[+115ac]
0.05%     libopusV2JNI.so[+14b28]
0.05%     libopusV2JNI.so[+af4c]
0.05%     libopusV2JNI.so[+1507c]
0.05%     libopusV2JNI.so[+14bc0]
0.05%     libopusV2JNI.so[+115dc]
0.05%     libopusV2JNI.so[+172fc]
0.05%     libopusV2JNI.so[+170e0]
0.05%     libopusV2JNI.so[+16e3c]
0.05%     libopusV2JNI.so[+adcc]
0.05%     libopusV2JNI.so[+16134]
0.05%     libopusV2JNI.so[+16cc0]
0.05%     libopusV2JNI.so[+15024]
0.05%     libopusV2JNI.so[+113e8]
0.05%     libopusV2JNI.so[+1732c]
0.05%     libopusV2JNI.so[+af40]
0.05%     libopusV2JNI.so[+170ac]
0.05%     libopusV2JNI.so[+117a4]
0.05%     libopusV2JNI.so[+13a40]
0.05%     libopusV2JNI.so[+117f0]
0.05%     libopusV2JNI.so[+15098]
0.05%     libopusV2JNI.so[+1355c]
0.05%     libopusV2JNI.so[+16aa0]
0.05%     libopusV2JNI.so[+11d8c]
0.05%     libopusV2JNI.so[+170b4]
0.05%     libopusV2JNI.so[+136e8]
0.05%     libopusV2JNI.so[+1511c]
0.05%     libopusV2JNI.so[+15cd4]
0.05%     libopusV2JNI.so[+16c00]
0.05%     libopusV2JNI.so[+11658]
0.05%     libopusV2JNI.so[+14f70]
0.05%     libopusV2JNI.so[+12350]
0.05%     libopusV2JNI.so[+17260]
0.05%     libopusV2JNI.so[+16e7c]
0.05%     libopusV2JNI.so[+135dc]
0.05%     libopusV2JNI.so[+b008]
0.05%     libopusV2JNI.so[+137a0]
0.05%     libopusV2JNI.so[+16bf4]
0.05%     libopusV2JNI.so[+17288]
0.05%     libopusV2JNI.so[+14b44]
0.05%     libopusV2JNI.so[+1614c]
0.05%     libopusV2JNI.so[+15f38]
0.05%     libopusV2JNI.so[+16e18]
0.05%     libopusV2JNI.so[+153b4]
0.05%     libopusV2JNI.so[+11588]
0.05%     libopusV2JNI.so[+16a68]
0.05%     libopusV2JNI.so[+b03c]
0.05%     libopusV2JNI.so[+1427c]
0.05%     libopusV2JNI.so[+11420]
0.05%     libopusV2JNI.so[+df00]
0.05%     libopusV2JNI.so[+13538]
0.05%     libopusV2JNI.so[+154bc]
0.05%     libopusV2JNI.so[+17104]
0.04%     libopusV2JNI.so[+16dd0]
0.04%     libopusV2JNI.so[+af68]
0.04%     libopusV2JNI.so[+137f4]
0.04%     libopusV2JNI.so[+13700]
0.04%     libopusV2JNI.so[+15488]
0.04%     libopusV2JNI.so[+16da8]
0.04%     libopusV2JNI.so[+14414]
0.04%     libopusV2JNI.so[+f790]
0.04%     libopusV2JNI.so[+16580]
0.04%     libopusV2JNI.so[+15cc4]
0.04%     libopusV2JNI.so[+12484]
0.04%     libopusV2JNI.so[+12d88]
0.04%     libopusV2JNI.so[+13550]
0.04%     libopusV2JNI.so[+16f40]
0.04%     libopusV2JNI.so[+13bb0]
0.04%     libopusV2JNI.so[+1610c]
0.04%     libopusV2JNI.so[+b200]
0.04%     libopusV2JNI.so[+145e8]
0.04%     libopusV2JNI.so[+15130]
0.04%     libopusV2JNI.so[+13924]
0.04%     libopusV2JNI.so[+14580]
0.04%     libopusV2JNI.so[+16ff0]
0.04%     libopusV2JNI.so[+b7d0]
0.04%     libopusV2JNI.so[+ded8]
0.04%     libopusV2JNI.so[+121e4]
0.04%     libopusV2JNI.so[+15f18]
0.04%     libopusV2JNI.so[+15054]
0.04%     libopusV2JNI.so[+16bd0]
0.04%     libopusV2JNI.so[+17080]
0.04%     libopusV2JNI.so[+15008]
0.04%     libopusV2JNI.so[+16a98]
0.04%     libopusV2JNI.so[+15a04]
0.04%     libopusV2JNI.so[+137f8]
0.04%     libopusV2JNI.so[+b7ec]
0.04%     libopusV2JNI.so[+14c38]
0.04%     libopusV2JNI.so[+15cb4]
0.04%     libopusV2JNI.so[+14060]
0.04%     libopusV2JNI.so[+135bc]
0.04%     libopusV2JNI.so[+15cb0]
0.04%     libopusV2JNI.so[+e4c0]
0.04%     libopusV2JNI.so[+13598]
0.04%     libopusV2JNI.so[+11a1c]
0.04%     libopusV2JNI.so[+13c70]
0.04%     libopusV2JNI.so[+14b90]
0.04%     libopusV2JNI.so[+12300]
0.04%     libopusV2JNI.so[+13dec]
0.04%     libopusV2JNI.so[+142d0]
0.04%     libopusV2JNI.so[+1512c]
0.04%     libopusV2JNI.so[+172e4]
0.04%     libopusV2JNI.so[+15214]
0.04%     libopusV2JNI.so[+17150]
0.04%     libopusV2JNI.so[+16fd8]
0.04%     libopusV2JNI.so[+16748]
0.04%     libopusV2JNI.so[+13ad0]
0.04%     libopusV2JNI.so[+1441c]
0.04%     libopusV2JNI.so[+170d0]
0.04%     libopusV2JNI.so[+168d8]
0.04%     Java_androidx_media3_decoder_opus_OpusDecoder_opusDecode
0.04%     libopusV2JNI.so[+13424]
0.04%     libopusV2JNI.so[+16110]
0.04%     libopusV2JNI.so[+120d0]
